Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Tensor computations in computer algebra systems","Programming and Computer Software","","39","3","10.1134/S0361768813030031","A. V. Korol’kovaD. S. KulyabovL. A. Sevast’yanov","2013","http://link.springer.com/article/10.1134/S0361768813030031","Article"
"An 
                
                  
                
                $$hp$$
              -adaptive flux-corrected transport algorithm for continuous finite elements","Computing","","95","1","10.1007/s00607-012-0223-y","Melanie BittlDmitri Kuzmin","2013","http://link.springer.com/article/10.1007/s00607-012-0223-y","Article"
"Numerical solution of coupled problems using code Agros2D","Computing","","95","1","10.1007/s00607-013-0294-4","Pavel KarbanFrantišek MachPavel KůsDavid PánekIvo Doležel","2013","http://link.springer.com/article/10.1007/s00607-013-0294-4","Article"
"Domain decomposition adaptivity for the Richards equation model","Computing","","95","1","10.1007/s00607-012-0279-8","Michal KurazPetr MayerVojtech HavlicekPavel Pech","2013","http://link.springer.com/article/10.1007/s00607-012-0279-8","Article"
"Manifold Constrained Transfer of Facial Geometric Knowledge for 3D Caricature Reconstruction","Journal of Computer Science and Technology","","28","3","10.1007/s11390-013-1349-x","Jun-Fa LiuWen-Jing HeTao ChenYi-Qiang Chen","2013","http://link.springer.com/article/10.1007/s11390-013-1349-x","Article"
"Different approaches to the numerical solution of the 3D Poisson equation implemented in Python","Computing","","95","1","10.1007/s00607-013-0300-x","Moritz Braun","2013","http://link.springer.com/article/10.1007/s00607-013-0300-x","Article"
"GPU-accelererated regularisation of large diffusion-tensor volumes","Computing","","95","1","10.1007/s00607-012-0277-x","Tuomo ValkonenManfred Liebmann","2013","http://link.springer.com/article/10.1007/s00607-012-0277-x","Article"
"Error control for 
                
                  
                
                $$hp$$
              -adaptive approximations of semi-definite eigenvalue problems","Computing","","95","1","10.1007/s00607-012-0260-6","Stefano GianiLuka GrubišićJeffrey S. Ovall","2013","http://link.springer.com/article/10.1007/s00607-012-0260-6","Article"
"Incorporating basic hydrological concepts into genetic programming for rainfall-runoff forecasting","Computing","","95","1","10.1007/s00607-013-0298-0","Vojtěch HavlíčekMartin HanelPetr MácaMichal KurážPavel Pech","2013","http://link.springer.com/article/10.1007/s00607-013-0298-0","Article"
"Numerical simulation of transitional flows","Computing","","95","1","10.1007/s00607-012-0266-0","Jiří FürstJaromír PříhodaPetr Straka","2013","http://link.springer.com/article/10.1007/s00607-012-0266-0","Article"
"An adaptive 
                
                  
                
                $$hp$$
              -DG method with dynamically-changing meshes for non-stationary compressible Euler equations","Computing","","95","1","10.1007/s00607-012-0257-1","Lukas KorousPavel Solin","2013","http://link.springer.com/article/10.1007/s00607-012-0257-1","Article"
"Optimization of the system for induction heating of nonmagnetic cylindrical billets in rotating magnetic field produced by permanent magnets","Computing","","95","1","10.1007/s00607-013-0297-1","František MachPavel KůsPavel KarbanIvo Doležel","2013","http://link.springer.com/article/10.1007/s00607-013-0297-1","Article"
"Modeling of loudspeaker using hp-adaptive methods","Computing","","95","1","10.1007/s00607-013-0303-7","Lukáš KoudelaPavel KarbanOldřich TurečekLadislav Zuzjak","2013","http://link.springer.com/article/10.1007/s00607-013-0303-7","Article"
"Deterministic unsteady and aeroelastic flow simulations with high-order FVM schemes","Computing","","95","1","10.1007/s00607-013-0291-7","Petr FurmánekKarel Kozel","2013","http://link.springer.com/article/10.1007/s00607-013-0291-7","Article"
"Space-time adaptive 
                
                  
                
                $$hp$$
              -FEM for problems with traveling sharp fronts","Computing","","95","1","10.1007/s00607-012-0243-7","Pavel SolinLukas Korous","2013","http://link.springer.com/article/10.1007/s00607-012-0243-7","Article"
"Application of the level-set method to a mixed-mode driven Stefan problem in 2
                
                  
                
                $$D$$
               and 3
                
                  
                
                $$D$$","Computing","","95","1","10.1007/s00607-012-0247-3","D. den OudenA. SegalF. J. VermolenL. ZhaoC. VuikJ. Sietsma","2013","http://link.springer.com/article/10.1007/s00607-012-0247-3","Article"
"On the shielding effectiveness calculation","Computing","","95","1","10.1007/s00607-013-0312-6","Kubík ZdeněkKarban PavelPánek DavidSkála Jiří","2013","http://link.springer.com/article/10.1007/s00607-013-0312-6","Article"
"How to adapt applications for the Cloud environment","Computing","","95","6","10.1007/s00607-012-0248-2","Vasilios AndrikopoulosTobias BinzFrank LeymannSteve Strauch","2013","http://link.springer.com/article/10.1007/s00607-012-0248-2","Article"
"A sharing-based approach to supporting adaptation in service compositions","Computing","","95","6","10.1007/s00607-012-0230-z","Dragan IvanovićManuel CarroManuel V. Hermenegildo","2013","http://link.springer.com/article/10.1007/s00607-012-0230-z","Article"
"A Survey of Commonsense Knowledge Acquisition","Journal of Computer Science and Technology","","28","4","10.1007/s11390-013-1369-6","Liang-Jun ZangCong CaoYa-Nan CaoYu-Ming WuCun-Gen CAO","2013","http://link.springer.com/article/10.1007/s11390-013-1369-6","Article"
"A Robust and Power-Efficient SoC Implementation in 65 nm","Journal of Computer Science and Technology","","28","4","10.1007/s11390-013-1368-7","Bin XiaoYi-Fu ZhangYan-Ping GaoLiang YangDong-Mei WuBao-Xia Fan","2013","http://link.springer.com/article/10.1007/s11390-013-1368-7","Article"
"An approach to implementation of aspect-oriented programming for C","Programming and Computer Software","","39","4","10.1134/S0361768813040051","E. M. Novikov","2013","http://link.springer.com/article/10.1134/S0361768813040051","Article"
"Optimizing Parallel S
              
                n
               Sweeps on Unstructured Grids for Multi-Core Clusters","Journal of Computer Science and Technology","","28","4","10.1007/s11390-013-1366-9","Jie YanGuang-Ming TanNing-Hui Sun","2013","http://link.springer.com/article/10.1007/s11390-013-1366-9","Article"
"Metadata in computer systems","Programming and Computer Software","","39","4","10.1134/S0361768813040038","M. R. Kogalovsky","2013","http://link.springer.com/article/10.1134/S0361768813040038","Article"
"A package to work with linear partial differential operators","Programming and Computer Software","","39","4","10.1134/S0361768813040063","Ekaterina Shemyakova","2013","http://link.springer.com/article/10.1134/S0361768813040063","Article"
"A reliable checkpoint storage strategy for grid","Computing","","95","7","10.1007/s00607-012-0250-8","Sana MalikBabar NazirKalim QureshiImran Ali Khan","2013","http://link.springer.com/article/10.1007/s00607-012-0250-8","Article"
"Efficient inter-core power and thermal balancing for multicore processors","Computing","","95","7","10.1007/s00607-012-0236-6","Juan M. CebriánDaniel SánchezJuan L. AragónStefanos Kaxiras","2013","http://link.springer.com/article/10.1007/s00607-012-0236-6","Article"
"A Generic Framework for Anonymous Authentication in Mobile Networks","Journal of Computer Science and Technology","","28","4","10.1007/s11390-013-1371-z","Jing XuWen-Tao Zhu","2013","http://link.springer.com/article/10.1007/s11390-013-1371-z","Article"
"Thermal-Aware Post Layout Voltage-Island Generation for 3D ICs","Journal of Computer Science and Technology","","28","4","10.1007/s11390-013-1367-8","Ning XuYu-Chun MaJia LiuShou-Chun Tao","2013","http://link.springer.com/article/10.1007/s11390-013-1367-8","Article"
"Online Approach for Spatio-Temporal Trajectory Data Reduction for Portable Devices","Journal of Computer Science and Technology","","28","4","10.1007/s11390-013-1360-2","Heemin ParkYoung-Jun LeeJinseok ChaeWonik Choi","2013","http://link.springer.com/article/10.1007/s11390-013-1360-2","Article"
"Software architecture-based analysis and testing: a look into achievements and future challenges","Computing","","95","8","10.1007/s00607-013-0338-9","Antonia BertolinoPaola InverardiHenry Muccini","2013","http://link.springer.com/article/10.1007/s00607-013-0338-9","Article"
"An architectural approach to the analysis, verification and validation of software intensive embedded systems","Computing","","95","8","10.1007/s00607-013-0314-4","DeJiu ChenLei FengTahir Naseer QureshiHenrik LönnFrank Hagl","2013","http://link.springer.com/article/10.1007/s00607-013-0314-4","Article"
"Integrated environment for the analysis and design of distributed real-time embedded computing systems","Programming and Computer Software","","39","5","10.1134/S0361768813050058","R. L. SmelyanskyA. G. BakhmurovD. Yu. VolkanovE. V. Chemeritskii","2013","http://link.springer.com/article/10.1134/S0361768813050058","Article"
"HW/SW co-design of reconfigurable hardware-based genetic algorithm in FPGAs applicable to a variety of problems","Computing","","95","9","10.1007/s00607-013-0305-5","Vishnu P. NambiarSathivellu BalakrishnanMohamed Khalil-HaniM. N. Marsono","2013","http://link.springer.com/article/10.1007/s00607-013-0305-5","Article"
"Problems of instrumental support for the development of distributed embedded real-time systems","Programming and Computer Software","","39","5","10.1134/S0361768813050022","A. G. BakhmurovR. L. Smelyansky","2013","http://link.springer.com/article/10.1134/S0361768813050022","Article"
"Process interoperability in healthcare systems with dynamic semantic web services","Computing","","95","9","10.1007/s00607-012-0239-3","Wajahat Ali KhanMaqbool HussainKhalid LatifMuhammad AfzalFarooq AhmadSungyoung Lee","2013","http://link.springer.com/article/10.1007/s00607-012-0239-3","Article"
"Essential Particle Swarm Optimization queen with Tabu Search for MKP resolution","Computing","","95","9","10.1007/s00607-013-0316-2","Raida KtariHabib Chabchoub","2013","http://link.springer.com/article/10.1007/s00607-013-0316-2","Article"
"Application of SmartBox end-device for medical care using JXTA-Overlay P2P system","Computing","","95","10 - 11","10.1007/s00607-012-0233-9","Leonard BarolliEvjola SpahoFatos XhafaMuhammad Younas","2013","http://link.springer.com/article/10.1007/s00607-012-0233-9","Article"
"A tangible information explorer using vibratory touch screen","Computing","","95","10 - 11","10.1007/s00607-012-0226-8","Hiroaki NishinoYuki FukakusaTsuneo KagawaKouichi Utsumiya","2013","http://link.springer.com/article/10.1007/s00607-012-0226-8","Article"
"Experimental results from a MANET testbed in outdoor bridge environment considering BATMAN routing protocol","Computing","","95","10 - 11","10.1007/s00607-012-0225-9","Elis KullaMakoto IkedaTetsuya OdaLeonard BarolliFatos XhafaAleksander Biberaj","2013","http://link.springer.com/article/10.1007/s00607-012-0225-9","Article"
"In-depth characterization of exception flows in software product lines: an empirical study","Journal of Software Engineering Research and Development","","1","1","10.1186/2195-1721-1-3","Hugo MeloRoberta CoelhoUirá KuleszaDemostenes Sena","2013","http://link.springer.com/article/10.1186/2195-1721-1-3","Article"
"Model-based reuse for crosscutting frameworks: assessing reuse and maintenance effort","Journal of Software Engineering Research and Development","","1","1","10.1186/2195-1721-1-4","Thiago GottardiRafael Serapilha DurelliÓscar Pastor LópezValter Vieira de Camargo","2013","http://link.springer.com/article/10.1186/2195-1721-1-4","Article"
"CONTENTS","Journal of Computer Science and Technology","","28","6","10.1007/s11390-013-1403-8","","2013","http://link.springer.com/article/10.1007/s11390-013-1403-8","Article"
"Study of defects in a program code in Python","Programming and Computer Software","","39","6","10.1134/S0361768813060017","I. E. Bronshteyn","2013","http://link.springer.com/article/10.1134/S0361768813060017","Article"
"An evaluation of User-Level Failure Mitigation support in MPI","Computing","","95","12","10.1007/s00607-013-0331-3","Wesley BlandAurelien BouteillerThomas HeraultJoshua HurseyGeorge BosilcaJack J. Dongarra","2013","http://link.springer.com/article/10.1007/s00607-013-0331-3","Article"
"Adaptive-Multilevel BDDC and its parallel implementation","Computing","","95","12","10.1007/s00607-013-0293-5","Bedřich SousedíkJakub ŠístekJan Mandel","2013","http://link.springer.com/article/10.1007/s00607-013-0293-5","Article"
"MPI + MPI: a new hybrid approach to parallel programming with MPI plus shared memory","Computing","","95","12","10.1007/s00607-013-0324-2","Torsten HoeflerJames DinanDarius BuntinasPavan BalajiBrian BarrettRon BrightwellWilliam GroppVivek KaleRajeev Thakur","2013","http://link.springer.com/article/10.1007/s00607-013-0324-2","Article"
"TuLP: A Family of Lightweight Message Authentication Codes for Body Sensor Networks","Journal of Computer Science and Technology","","29","1","10.1007/s11390-013-1411-8","Zheng GongPieter HartelSvetla NikovaShao-Hua TangBo Zhu","2014","http://link.springer.com/article/10.1007/s11390-013-1411-8","Article"
"Extensible environment for test program generation for microprocessors","Programming and Computer Software","","40","1","10.1134/S0361768814010046","A. S. KamkinT. I. SergeevaS. A. SmolovA. D. TatarnikovM. M. Chupilko","2014","http://link.springer.com/article/10.1134/S0361768814010046","Article"
"Dynamic I/O-Aware Scheduling for Batch-Mode Applications on Chip Multiprocessor Systems of Cluster Platforms","Journal of Computer Science and Technology","","29","1","10.1007/s11390-013-1409-2","Fang LvHui-Min CuiLei WangLei LiuCheng-Gang WuXiao-Bing FengPen-Chung Yew","2014","http://link.springer.com/article/10.1007/s11390-013-1409-2","Article"
"On Unsupervised Training of Multi-Class Regularized Least-Squares Classifiers","Journal of Computer Science and Technology","","29","1","10.1007/s11390-014-1414-0","Tapio PahikkalaAntti AirolaFabian GiesekeOliver Kramer","2014","http://link.springer.com/article/10.1007/s11390-014-1414-0","Article"
"Flow-inspector: a framework for visualizing network flow data using current web technologies","Computing","","96","1","10.1007/s00607-013-0286-4","Lothar BraunMario VolkeJohann SchlampAlexander von BodiscoGeorg Carle","2014","http://link.springer.com/article/10.1007/s00607-013-0286-4","Article"
"Effective Error-Tolerant Keyword Search for Secure Cloud Computing","Journal of Computer Science and Technology","","29","1","10.1007/s11390-014-1413-1","Bo YangXiao-Qiong PangJun-Qiang DuDan Xie","2014","http://link.springer.com/article/10.1007/s11390-014-1413-1","Article"
"A multiscale approach to network event identification using geolocated twitter data","Computing","","96","1","10.1007/s00607-013-0285-5","Chao YangIan JensenPaul Rosen","2014","http://link.springer.com/article/10.1007/s00607-013-0285-5","Article"
"Energy-efficient job stealing for CPU-intensive processing in mobile devices","Computing","","96","2","10.1007/s00607-012-0245-5","Juan Manuel RodriguezCristian MateosAlejandro Zunino","2014","http://link.springer.com/article/10.1007/s00607-012-0245-5","Article"
"Prevention from Soft Errors via Architecture Elasticity","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1427-8","Yi-Xiao YinYun-Ji ChenQi GuoTian-Shi Chen","2014","http://link.springer.com/article/10.1007/s11390-014-1427-8","Article"
"OpenMDSP: Extending OpenMP to Program Multi-Core DSPs","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1433-x","Jiang-Zhou HeWen-Guang ChenGuang-Ri ChenWei-Min ZhengZhi-Zhong TangHan-Dong Ye","2014","http://link.springer.com/article/10.1007/s11390-014-1433-x","Article"
"Reinventing Memory System Design for Many-Accelerator Architecture","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1429-6","Ying WangLei ZangYin-He HanHua-Wei Li","2014","http://link.springer.com/article/10.1007/s11390-014-1429-6","Article"
"SeaDoc: a self-adaptive document link provision system for framework extension tasks","Computing","","96","3","10.1007/s00607-013-0344-y","Dung-Feng YuHewijin Christine Jiau","2014","http://link.springer.com/article/10.1007/s00607-013-0344-y","Article"
"MIMS: Towards a Message Interface Based Memory System","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1428-7","Li-Cheng ChenMing-Yu ChenYuan RuanYong-Bing HuangZe-Han CuiTian-Yue LuYun-Gang Bao","2014","http://link.springer.com/article/10.1007/s11390-014-1428-7","Article"
"A Non-Forced-Write Atomic Commit Protocol for Cluster File Systems","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1432-y","Bing-Qing ShaoJun-Wei ZhangCai-Ping ZhengHao ZhangZhen-Jun LiuLu Xu","2014","http://link.springer.com/article/10.1007/s11390-014-1432-y","Article"
"SeaHttp: A Resource-Oriented Protocol to Extend REST Style for Web of Things","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1423-z","Chen-Da HouDong LiJie-Fan QiuHai-Long ShiLi Cui","2014","http://link.springer.com/article/10.1007/s11390-014-1423-z","Article"
"EasiSMP: A Resource-Oriented Programming Framework Supporting Runtime Propagation of RESTful Resources","Journal of Computer Science and Technology","","29","2","10.1007/s11390-014-1422-0","Jie-Fan QiuDong LiHai-Long ShiChen-Da HouLi Cui","2014","http://link.springer.com/article/10.1007/s11390-014-1422-0","Article"
"BugMaps-Granger: a tool for visualizing and predicting bugs using Granger causality tests","Journal of Software Engineering Research and Development","","2","1","10.1186/2195-1721-2-1","Cesar CoutoMarco Tulio ValentePedro PiresAndre HoraNicolas AnquetilRoberto S Bigonha","2014","http://link.springer.com/article/10.1186/2195-1721-2-1","Article"
"Enforcing spatio-temporal access control in mobile applications","Computing","","96","4","10.1007/s00607-013-0340-2","Ramadan AbdunabiWuliang SunIndrakshi Ray","2014","http://link.springer.com/article/10.1007/s00607-013-0340-2","Article"
"An integrated fine-grain runtime system for MPI","Computing","","96","4","10.1007/s00607-013-0329-x","Humaira KamalAlan Wagner","2014","http://link.springer.com/article/10.1007/s00607-013-0329-x","Article"
"Improving MPI communication overlap with collaborative polling","Computing","","96","4","10.1007/s00607-013-0327-z","Sylvain DidelotPatrick CarribaultMarc PéracheWilliam Jalby","2014","http://link.springer.com/article/10.1007/s00607-013-0327-z","Article"
"Application-oriented ping-pong benchmarking: how to assess the real communication overheads","Computing","","96","4","10.1007/s00607-013-0330-4","Timo SchneiderRobert GerstenbergerTorsten Hoefler","2014","http://link.springer.com/article/10.1007/s00607-013-0330-4","Article"
"Program auto parallelizer and vectorizer implemented on the basis of the universal translation library and LLVM technology","Programming and Computer Software","","40","3","10.1134/S0361768814030037","A. Yu. DrozdovS. V. NovikovV. E. VladislavlevE. L. KochetkovP. V. Il’in","2014","http://link.springer.com/article/10.1134/S0361768814030037","Article"
"OpenMC: Towards Simplifying Programming for TianHe Supercomputers","Journal of Computer Science and Technology","","29","3","10.1007/s11390-014-1447-4","Xiang-Ke LiaoCan-Qun YungTao TangHui-Zhan YiFeng WangQiang WuJingling Xue","2014","http://link.springer.com/article/10.1007/s11390-014-1447-4","Article"
"Personalised code generation from large schema sets for geospatial mobile applications","Computing","","96","5","10.1007/s00607-013-0339-8","Alain TamayoCarlos GranellLaura DíazJoaquín Huerta","2014","http://link.springer.com/article/10.1007/s00607-013-0339-8","Article"
"PRESC
              
                
                  
                
                $$^{2}$$
                
                  
                    
                      
                      2
                    
                  
                
              : efficient self-reconfiguration of cache strategies for elastic caching platforms","Computing","","96","5","10.1007/s00607-013-0365-6","Xiulei QinWei WangWenbo ZhangJun WeiXin ZhaoHua ZhongTao Huang","2014","http://link.springer.com/article/10.1007/s00607-013-0365-6","Article"
"A Survey on Data Dissemination in Wireless Sensor Networks","Journal of Computer Science and Technology","","29","3","10.1007/s11390-014-1443-8","Xiao-Long ZhengMeng Wan","2014","http://link.springer.com/article/10.1007/s11390-014-1443-8","Article"
"Channel Aware Opportunistic Routing in Multi-Radio Multi-Channel Wireless Mesh Networks","Journal of Computer Science and Technology","","29","3","10.1007/s11390-014-1444-7","Shi-Ming HeDa-Fang ZhangKun XieHong QiaoJi Zhang","2014","http://link.springer.com/article/10.1007/s11390-014-1444-7","Article"
"Inductive Model Generation for Text Classification Using a Bipartite Heterogeneous Network","Journal of Computer Science and Technology","","29","3","10.1007/s11390-014-1436-7","Rafael Geraldeli RossiAlneu de Andrade LopesThiago de Paulo FaleirosSolange Oliveira Rezende","2014","http://link.springer.com/article/10.1007/s11390-014-1436-7","Article"
"Exploring the Interactions of Storylines from Informative News Events","Journal of Computer Science and Technology","","29","3","10.1007/s11390-014-1445-6","Po HuMin-Lie HuangXiao-Yan Zhu","2014","http://link.springer.com/article/10.1007/s11390-014-1445-6","Article"
"A mapping study of the Brazilian SBSE community","Journal of Software Engineering Research and Development","","2","1","10.1186/2195-1721-2-3","Wesley KG AssunçãoMárcio de O BarrosThelma E ColanziArilo C Dias-NetoMatheus HE PaixãoJerffeson T de SouzaSilvia R Vergilio","2014","http://link.springer.com/article/10.1186/2195-1721-2-3","Article"
"Improvement of IT service processes: a study of critical success factors","Journal of Software Engineering Research and Development","","2","1","10.1186/2195-1721-2-4","Thaíssa DiirrGleison Santos","2014","http://link.springer.com/article/10.1186/2195-1721-2-4","Article"
"Software rejuvenation in cluster computing systems with dependency between nodes","Computing","","96","6","10.1007/s00607-014-0385-x","Menghui YangGeyong MinWeikang YangZituo Li","2014","http://link.springer.com/article/10.1007/s00607-014-0385-x","Article"
"Autonomic Performance and Power Control on Virtualized Servers: Survey, Practices, and Trends","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1455-4","Xiaobo ZhouChang-Jun Jiang","2014","http://link.springer.com/article/10.1007/s11390-014-1455-4","Article"
"Design, implementation, and performance analysis of a secure payment protocol in a payment gateway centric model","Computing","","96","7","10.1007/s00607-013-0306-4","Jesús Téllez IsaacSherali Zeadally","2014","http://link.springer.com/article/10.1007/s00607-013-0306-4","Article"
"Better-Than-Worst-Case Design: Progress and Opportunities","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1457-2","Jason CongHenry DuweRakesh KumarSen Li","2014","http://link.springer.com/article/10.1007/s11390-014-1457-2","Article"
"A Survey on Silicon PUFs and Recent Advances in Ring Oscillator PUFs","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1458-1","Ji-Liang ZhangGang QuYong-Qiang LvQiang Zhou","2014","http://link.springer.com/article/10.1007/s11390-014-1458-1","Article"
"Performance Metrics and Models for Shared Cache","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1460-7","Chen DingXiaoya XiangBin BaoHao LuoYing-Wei LuoXiao-Lin Wang","2014","http://link.springer.com/article/10.1007/s11390-014-1460-7","Article"
"Cooperative Software Testing and Analysis: Advances and Challenges","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1461-6","Tao XieLu ZhangXusheng XiaoYing-Fei XiongDan Hao","2014","http://link.springer.com/article/10.1007/s11390-014-1461-6","Article"
"Multiple reference octrees for a GPU photon mapping and irradiance caching","Programming and Computer Software","","40","4","10.1134/S0361768814040033","V. A. FrolovA. A. KharlamovV. A. GalaktionovK. A. Vostryakov","2014","http://link.springer.com/article/10.1134/S0361768814040033","Article"
"Scan-Based Attack on Stream Ciphers: A Case Study on eSTREAM Finalists","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1456-3","Min-Hui ZouKun MaKai-Jie WuEdwin Hsing-Mean Sha","2014","http://link.springer.com/article/10.1007/s11390-014-1456-3","Article"
"Utilising semantic technologies for intelligent indexing and retrieval of digital images","Computing","","96","7","10.1007/s00607-013-0350-0","Taha OsmanDhavalkumar ThakkerGerald Schaefer","2014","http://link.springer.com/article/10.1007/s00607-013-0350-0","Article"
"Towards Automated Provisioning and Emergency Handling in Renewable Energy Powered Datacenters","Journal of Computer Science and Technology","","29","4","10.1007/s11390-014-1454-5","Chao LiRui WangYang HuRuijin ZhouMing LiuLong-Jun LiuJing-Ling YuanTao LiDe-Pei Qian","2014","http://link.springer.com/article/10.1007/s11390-014-1454-5","Article"
"Privacy preserving and transactional advertising for mobile services","Computing","","96","7","10.1007/s00607-013-0332-2","Debmalya BiswasKrishnamurthy Vidyasankar","2014","http://link.springer.com/article/10.1007/s00607-013-0332-2","Article"
"3D SLAM from stereoimages","Programming and Computer Software","","40","4","10.1134/S0361768814040021","V. A. BobkovYu. I. Ron’shinA. P. KudryashovV. Yu. Mashentsev","2014","http://link.springer.com/article/10.1134/S0361768814040021","Article"
"Comparing PaaS offerings in light of SaaS development","Computing","","96","8","10.1007/s00607-013-0346-9","Stefan WalravenEddy TruyenWouter Joosen","2014","http://link.springer.com/article/10.1007/s00607-013-0346-9","Article"
"A middleware platform for the dynamic evolution of distributed component-based systems","Computing","","96","8","10.1007/s00607-014-0396-7","Yu ZhouXiaoxing MaHarald Gall","2014","http://link.springer.com/article/10.1007/s00607-014-0396-7","Article"
"Testing of systems for illumination simulation and synthesis of realistic images","Programming and Computer Software","","40","4","10.1134/S0361768814040094","A. G. VoloboiE. Yu. DenisovB. Kh. Barladyan","2014","http://link.springer.com/article/10.1134/S0361768814040094","Article"
"Towards guidelines for building a business case and gathering evidence of software reference architectures in industry","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0007-5","Silverio Martínez-FernándezClaudia P AyalaXavier FranchHelena Martins MarquesDavid Ameller","2014","http://link.springer.com/article/10.1186/s40411-014-0007-5","Article"
"Personalized architectural documentation based on stakeholders’ information needs","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0009-3","Matias NicolettiJorge Andres Diaz-PaceSilvia SchiaffinoAntonela TommaselDaniela Godoy","2014","http://link.springer.com/article/10.1186/s40411-014-0009-3","Article"
"From project-oriented to service-oriented software development: an industrial experience guided by a service reference model","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0010-x","Marcos KalinowskiStefan BifflRodrigo Oliveira SpínolaSheila Reinehr","2014","http://link.springer.com/article/10.1186/s40411-014-0010-x","Article"
"Methods and software tools to support combined binary code analysis","Programming and Computer Software","","40","5","10.1134/S0361768814050077","V. A. PadaryanA. I. GetmanM. A. SolovyevM. G. BakulinA. I. BorzilovV. V. KaushanI. N. LedovskikhYu. V. MarkinS. S. Panasenko","2014","http://link.springer.com/article/10.1134/S0361768814050077","Article"
"Evolution of the UniTESK test development technology","Programming and Computer Software","","40","5","10.1134/S0361768814050065","V. V. KulyaminA. K. Petrenko","2014","http://link.springer.com/article/10.1134/S0361768814050065","Article"
"Trusted Integrated Circuits: The Problem and Challenges","Journal of Computer Science and Technology","","29","5","10.1007/s11390-014-1479-9","Yong-Qiang LvQiang ZhouYi-Ci CaiGang Qu","2014","http://link.springer.com/article/10.1007/s11390-014-1479-9","Article"
"Texterra: A framework for text analysis","Programming and Computer Software","","40","5","10.1134/S0361768814050090","D. Yu. TurdakovN. A. AstrakhantsevYa. R. NedumovA. A. SysoevI. A. AndrianovV. D. MayorovD. G. FedorenkoA. V. KorshunovS. D. Kuznetsov","2014","http://link.springer.com/article/10.1134/S0361768814050090","Article"
"Baget real-time operating system family (features, comparison, and future development)","Programming and Computer Software","","40","5","10.1134/S036176881405003X","A. N. GodunovV. A. Soldatov","2014","http://link.springer.com/article/10.1134/S036176881405003X","Article"
"Detecting bad information in mobile wireless networks based on the wireless application protocol","Computing","","96","9","10.1007/s00607-013-0325-1","Weizhe ZhangYou ZhangTai-Hoon Kim","2014","http://link.springer.com/article/10.1007/s00607-013-0325-1","Article"
"Influence of regular system interrupts on performance of parallel stencil computations","Programming and Computer Software","","40","5","10.1134/S0361768814050053","K. V. Kalgin","2014","http://link.springer.com/article/10.1134/S0361768814050053","Article"
"Static analyzer Svace for finding defects in a source program code","Programming and Computer Software","","40","5","10.1134/S0361768814050041","V. P. IvannikovA. A. BelevantsevA. E. BorodinV. N. IgnatievD. M. ZhurikhinA. I. Avetisyan","2014","http://link.springer.com/article/10.1134/S0361768814050041","Article"
"Seeing Human Weight from a Single RGB-D Image","Journal of Computer Science and Technology","","29","5","10.1007/s11390-014-1467-0","Tam V. NguyenJiashi FengShuicheng Yan","2014","http://link.springer.com/article/10.1007/s11390-014-1467-0","Article"
"Protect You More Than Blank: Anti-Learning Sensitive User Information in the Social Networks","Journal of Computer Science and Technology","","29","5","10.1007/s11390-014-1466-1","Mingxuan YuanLei ChenPhilip S. YuHong Mei","2014","http://link.springer.com/article/10.1007/s11390-014-1466-1","Article"
"Assisting Visually Impaired People to Acquire Targets on a Large Wall-Mounted Display","Journal of Computer Science and Technology","","29","5","10.1007/s11390-014-1471-4","Kibum KimXiangshi Ren","2014","http://link.springer.com/article/10.1007/s11390-014-1471-4","Article"
"More efficient key-hash based fingerprint remote authentication scheme using mobile device","Computing","","96","9","10.1007/s00607-013-0308-2","Muhammad Khurram KhanSaru KumariMridul K. Gupta","2014","http://link.springer.com/article/10.1007/s00607-013-0308-2","Article"
"The problem of conceptualization in god class detection: agreement, strategies and decision drivers","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0011-9","José Amancio M SantosManoel Gomes de MendonçaCleber Pereira dos SantosRenato Lima Novais","2014","http://link.springer.com/article/10.1186/s40411-014-0011-9","Article"
"Method-level code clone detection through LWH (Light Weight Hybrid) approach","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0012-8","Egambaram KodhaiSelvadurai Kanmani","2014","http://link.springer.com/article/10.1186/s40411-014-0012-8","Article"
